student_id,enrollment_date,name,age,gender,department,course,semester,gpa,attendance_pct,assignments_submitted,hours_studied_weekly,scholarship,placement_status,salary_offered
STU-001140,2019-09-23,Student_1140,29,Male,Civil,PhD,3.0,2.07,85.77275637927002,0,25.0,10000,Internship,800000
STU-001141,2020-01-09,Student_1141,18,Female,MBA,M.Tech,,5.08,62.46497646953975,17,2.0,20000,Internship,500000
STU-001142,2021-12-21,Student_1142,29,Male,CS,M.Tech,8.0,2.57,77.09671470541993,10,4.0,5000,Not Placed,800000
STU-001143,2019-05-01,Student_1143,28,Female,Civil,M.Tech,5.0,8.96,63.87484764052159,7,22.0,10000,Placed,800000
STU-001144,2022-04-30,Student_1144,20,Male,Civil,M.Tech,8.0,5.56,58.82329660785402,5,43.0,20000,Internship,300000
STU-001145,2021-04-01,Student_1145,25,Non-binary,MBA,M.Tech,6.0,6.66,99.88075042810343,14,42.0,5000,Internship,0
STU-001146,2021-06-17,Student_1146,22,Male,CS,M.Tech,6.0,7.57,45.497599155352944,10,12.0,0,Placed,300000
STU-001147,2019-10-13,Student_1147,19,Non-binary,ME,PhD,7.0,4.42,51.82697739368604,7,1.0,10000,Internship,500000
STU-001148,2020-08-14,Student_1148,25,Male,ME,M.Tech,3.0,6.79,57.40512367112042,18,42.0,0,Not Placed,0
STU-001149,2023-02-08,Student_1149,23,Female,Civil,B.Tech,-1.0,7.4,96.13378116487448,0,42.0,20000,Placed,300000
STU-001150,2019-03-20,Student_1150,28,Male,EE,B.Tech,8.0,3.78,59.15734352352457,16,7.0,5000,Placed,300000
STU-001151,2022-01-12,Student_1151,23,Female,ME,MBA,1.0,9.1,97.20984585142594,9,8.0,5000,Not Placed,800000
STU-001152,2022-05-10,Student_1152,22,Non-binary,CS,PhD,7.0,6.85,94.2588214437994,7,13.0,10000,Not Placed,0
STU-001153,2019-02-18,Student_1153,22,Male,Civil,M.Tech,6.0,2.98,57.36218803656588,19,20.0,0,Internship,800000
STU-001154,2021-01-27,Student_1154,20,Non-binary,CS,MBA,4.0,4.22,69.70281174304365,2,24.0,20000,Not Placed,1200000
STU-001155,2022-07-04,Student_1155,22,Female,ME,PhD,6.0,6.29,42.48340852158161,13,14.0,20000,Not Placed,300000
STU-001156,2019-10-27,Student_1156,24,Non-binary,CS,M.Tech,,4.48,86.05621242715303,8,0.0,10000,Not Placed,300000
STU-001157,2019-03-28,Student_1157,24,Female,CS,MBA,5.0,7.41,53.11862705701391,7,28.0,20000,Internship,500000
STU-001158,2021-07-16,Student_1158,22,Female,CS,M.Tech,4.0,5.49,60.536427681736264,5,10.0,20000,Not Placed,300000
STU-001159,2021-12-26,Student_1159,25,Female,ME,MBA,6.0,6.66,89.15401429493681,2,22.0,20000,Internship,500000
STU-001160,2019-07-21,Student_1160,24,Male,MBA,B.Tech,2.0,5.32,77.10848419864796,15,20.0,0,Internship,800000
STU-001161,2022-06-27,Student_1161,21,Male,Civil,PhD,6.0,7.02,44.78332749978499,16,24.0,0,Internship,500000
STU-001162,2019-08-12,Student_1162,25,Non-binary,ME,PhD,2.0,5.0,86.83886635321065,5,26.0,0,Placed,800000
STU-001163,2019-09-13,Student_1163,29,Female,MBA,M.Tech,3.0,5.82,87.33933304346593,7,27.0,0,Placed,1200000
STU-001164,2020-12-12,Student_1164,25,Female,MBA,MBA,-4.0,2.82,85.20053615886451,9,41.0,10000,Internship,300000
STU-001165,2020-02-12,Student_1165,18,Non-binary,CS,MBA,7.0,9.19,81.2157683264072,5,40.0,0,Internship,1200000
STU-001166,2020-03-21,Student_1166,29,Male,Civil,PhD,8.0,5.47,44.41505064526628,0,25.0,20000,Placed,800000
STU-001167,2022-11-26,Student_1167,26,Male,MBA,B.Tech,5.0,4.78,70.96810776556481,12,40.0,20000,Not Placed,500000
STU-001168,2019-02-16,Student_1168,25,Non-binary,Civil,M.Tech,8.0,4.42,40.03628481091968,1,1.0,5000,Placed,1200000
STU-001169,2020-01-25,Student_1169,28,Female,Civil,M.Tech,7.0,7.21,86.9189961944423,5,31.0,20000,Not Placed,0
STU-001170,2021-01-01,Student_1170,21,Male,CS,PhD,2.0,7.98,97.6488391434234,3,3.0,5000,Not Placed,500000
STU-001171,2021-05-15,Student_1171,27,Non-binary,ME,M.Tech,4.0,7.93,96.32162343495071,0,,20000,Placed,500000
STU-001172,2022-12-05,Student_1172,21,Female,EE,PhD,,6.82,97.07251192487745,1,,10000,Internship,6000000
STU-001173,2022-05-17,Student_1173,26,Non-binary,ME,M.Tech,3.0,6.27,67.22633006010655,4,12.0,0,Internship,1200000
STU-001174,2020-02-15,Student_1174,23,Male,EE,B.Tech,1.0,8.58,58.3099670680119,11,28.0,5000,Placed,300000
STU-001175,2023-01-30,Student_1175,25,Male,MBA,MBA,2.0,3.67,81.0447350668339,4,32.0,10000,Placed,0
STU-001176,2022-09-23,Student_1176,26,Non-binary,CS,B.Tech,2.0,5.68,52.95632177112782,8,28.0,0,Internship,1200000
STU-001177,2019-08-14,Student_1177,22,Female,MBA,MBA,1.0,3.74,78.30133496836628,9,12.0,0,Not Placed,1200000
STU-001178,2020-12-19,Student_1178,22,Male,CS,MBA,3.0,4.78,90.17869880493899,9,37.0,20000,Internship,0
STU-001179,2020-09-09,Student_1179,24,Non-binary,MBA,M.Tech,8.0,4.77,76.73239626891558,5,18.0,0,Not Placed,0
STU-001180,2022-10-09,Student_1180,29,Male,Civil,PhD,,6.07,52.6351868197065,75,6.0,20000,Not Placed,1200000
STU-001181,2021-09-18,Student_1181,28,Female,CS,MBA,,8.88,96.07834032933981,6,,20000,Not Placed,500000
STU-001182,2020-01-08,Student_1182,22,Male,Civil,PhD,1.0,5.19,55.91356228287715,5,44.0,20000,Not Placed,1200000
STU-001183,2020-06-20,Student_1183,24,Male,Civil,MBA,8.0,9.1,99.46592542312288,11,1.0,0,Internship,500000
STU-001184,2022-12-12,Student_1184,27,Female,MBA,MBA,6.0,8.19,88.49043852903498,7,20.0,0,Internship,300000
STU-001185,2022-03-06,Student_1185,21,Non-binary,EE,PhD,5.0,9.91,91.64094901783525,17,32.0,20000,Internship,0
STU-001186,2019-09-21,Student_1186,22,Male,EE,M.Tech,4.0,9.4,49.52172886270458,6,14.0,5000,Internship,0
STU-001187,2021-05-27,Student_1187,19,Female,ME,PhD,,3.52,98.2552375073128,3,,10000,Placed,800000
STU-001188,2020-08-06,Student_1188,24,Non-binary,MBA,M.Tech,5.0,6.81,72.69648478645396,15,10.0,0,Placed,300000
STU-001189,2019-04-16,Student_1189,25,Non-binary,MBA,B.Tech,8.0,6.13,52.37755876681581,14,1.0,5000,Placed,1200000
STU-001190,2022-05-28,Student_1190,18,Male,MBA,B.Tech,4.0,2.97,65.87591482825329,8,47.0,0,Internship,500000
STU-001191,2019-11-05,Student_1191,23,Non-binary,ME,M.Tech,7.0,3.18,62.0756203350728,6,23.0,5000,Not Placed,500000
STU-001192,2021-08-30,Student_1192,23,Male,EE,MBA,-1.0,4.67,88.74181972640379,5,22.0,0,Internship,0
STU-001193,2021-05-07,Student_1193,24,Male,Civil,MBA,6.0,9.95,69.59509352741456,4,46.0,20000,Internship,300000
STU-001194,2022-07-20,Student_1194,29,Non-binary,MBA,M.Tech,7.0,4.73,45.79263293548446,8,38.0,0,Not Placed,500000
STU-001195,2020-01-05,Student_1195,28,Male,MBA,B.Tech,5.0,7.6,61.336866742518794,16,40.0,20000,Not Placed,500000
STU-001196,2022-01-19,Student_1196,28,Female,Civil,PhD,3.0,4.09,59.181226962940976,5,46.0,5000,Internship,500000
STU-001197,2022-10-06,Student_1197,27,Female,ME,M.Tech,7.0,8.43,49.40659999894068,18,3.0,5000,Placed,1200000
STU-001198,2021-10-13,Student_1198,25,Male,Civil,MBA,4.0,7.55,66.47083280579673,14,42.0,20000,Placed,0
STU-001199,2021-08-24,Student_1199,28,Male,EE,MBA,8.0,5.96,82.52841749208278,11,11.0,5000,Placed,300000
STU-001200,2021-02-11,Student_1200,25,Male,Civil,B.Tech,1.0,6.23,42.280104471059474,7,31.0,0,Placed,800000
STU-001201,2020-03-02,Student_1201,18,Female,MBA,M.Tech,2.0,2.55,87.42028884306185,8,1.0,0,Not Placed,1200000
STU-001202,2022-04-26,Student_1202,27,Non-binary,Civil,B.Tech,4.0,5.4,58.78821389406063,9,37.0,20000,Placed,1200000
STU-001203,2022-12-11,Student_1203,23,Male,Civil,PhD,6.0,8.86,42.36238491965147,12,26.0,0,Internship,0
STU-001204,2020-10-05,Student_1204,26,Male,ME,PhD,4.0,2.62,78.40511610457143,0,25.0,10000,Internship,300000
STU-001205,2020-04-01,Student_1205,20,Non-binary,MBA,MBA,8.0,8.44,51.74179035507217,13,3.0,0,Internship,300000
STU-001206,2022-06-25,Student_1206,29,Non-binary,EE,MBA,4.0,9.71,95.99587924314338,12,19.0,10000,Internship,0
STU-001207,2021-11-06,Student_1207,22,Male,MBA,MBA,,7.23,51.99267351295649,11,18.0,0,Placed,300000
STU-001208,2019-12-18,Student_1208,18,Male,MBA,MBA,4.0,8.91,42.722849007592586,9,29.0,5000,Internship,500000
STU-001209,2019-05-28,Student_1209,26,Female,MBA,PhD,3.0,3.93,78.48841858225467,14,4.0,5000,Not Placed,500000
STU-001210,2022-06-24,Student_1210,29,Male,Civil,MBA,7.0,7.9,56.577734601150674,8,24.0,0,Placed,500000
STU-001211,2021-03-28,Student_1211,21,Female,MBA,MBA,6.0,5.78,78.54960286673796,11,45.0,10000,Not Placed,800000
STU-001212,2020-02-26,Student_1212,25,Male,Civil,MBA,5.0,3.89,70.37153910595222,3,25.0,20000,Not Placed,500000
STU-001213,2022-12-05,Student_1213,29,Non-binary,MBA,B.Tech,7.0,9.92,43.8491900905296,8,8.0,5000,Placed,800000
STU-001214,2021-01-18,Student_1214,23,Non-binary,MBA,B.Tech,8.0,4.97,63.526937324462025,5,20.0,0,Not Placed,1200000
STU-001215,2020-01-17,Student_1215,22,Male,EE,PhD,7.0,2.69,59.41715747223293,3,28.0,10000,Internship,1200000
STU-001216,2021-01-09,Student_1216,23,Non-binary,CS,PhD,5.0,3.56,94.1559494765749,4,13.0,0,Internship,1200000
STU-001217,2021-08-18,Student_1217,20,Female,ME,M.Tech,6.0,3.35,76.36354498747033,11,41.0,0,Placed,500000
STU-001218,2019-10-27,Student_1218,25,Female,EE,M.Tech,8.0,6.33,68.47872514827833,1,,20000,Not Placed,500000
STU-001219,2019-02-03,Student_1219,28,Female,MBA,M.Tech,6.0,4.27,67.29148397693328,0,44.0,20000,Not Placed,500000
STU-001220,2020-03-03,Student_1220,23,Non-binary,CS,M.Tech,7.0,4.43,93.0159683222507,18,36.0,10000,Not Placed,300000
STU-001221,2020-02-26,Student_1221,21,Female,CS,M.Tech,6.0,8.31,88.64408331344254,7,32.0,5000,Not Placed,0
STU-001222,2021-10-02,Student_1222,21,Female,EE,B.Tech,8.0,3.1,76.20610839220058,0,28.0,10000,Internship,1200000
STU-001223,2020-12-29,Student_1223,24,Male,MBA,B.Tech,4.0,4.19,66.93815730331656,11,22.0,10000,Placed,800000
STU-001224,2019-07-04,Student_1224,27,Non-binary,MBA,PhD,5.0,9.41,68.11264320010889,18,22.0,10000,Not Placed,800000
STU-001225,2020-09-19,Student_1225,18,Male,CS,M.Tech,3.0,4.03,89.2102471985398,18,41.0,5000,Placed,500000
STU-001226,2019-08-10,Student_1226,20,Male,CS,PhD,7.0,2.57,97.80519777592804,9,32.0,10000,Not Placed,0
STU-001227,2019-04-17,Student_1227,21,Male,ME,MBA,7.0,4.21,61.297707634010266,4,37.0,10000,Internship,0
STU-001228,2019-03-26,Student_1228,28,Non-binary,ME,M.Tech,1.0,5.59,57.71044046926107,1,21.0,10000,Placed,300000
STU-001229,2021-09-10,Student_1229,26,Male,ME,MBA,8.0,6.08,88.36455445396393,18,,20000,Internship,0
STU-001230,2019-08-22,Student_1230,26,Non-binary,Civil,B.Tech,3.0,4.57,61.294206583313816,15,3.0,5000,Internship,500000
STU-001231,2022-11-10,Student_1231,19,Male,EE,PhD,6.0,2.17,90.94013172471882,11,42.0,10000,Not Placed,1200000
STU-001232,2023-01-13,Student_1232,29,Female,CS,MBA,3.0,3.51,72.40562914732425,8,22.0,10000,Internship,300000
STU-001233,2019-12-16,Student_1233,22,Male,EE,PhD,7.0,6.13,64.13183757014963,18,36.0,5000,Not Placed,800000
STU-001234,2020-07-04,Student_1234,28,Male,Civil,M.Tech,2.0,7.08,87.75394298163191,1,14.0,5000,Internship,1200000
STU-001235,2022-08-18,Student_1235,25,Male,ME,MBA,5.0,3.89,89.92387180719456,8,12.0,20000,Internship,300000
STU-001236,2019-10-20,Student_1236,23,Non-binary,MBA,B.Tech,3.0,5.16,68.90572195258501,19,10.0,10000,Not Placed,300000
STU-001237,2019-08-31,Student_1237,18,Female,Civil,M.Tech,4.0,2.08,42.01813906387103,11,17.0,0,Internship,0
STU-001238,2022-09-06,Student_1238,25,Non-binary,ME,B.Tech,4.0,9.63,79.43030692503966,7,17.0,5000,Placed,1200000
STU-001239,2019-01-30,Student_1239,23,Non-binary,EE,B.Tech,7.0,2.97,57.159646399707036,17,23.0,20000,Not Placed,0
STU-001240,2019-05-26,Student_1240,21,Female,EE,MBA,6.0,2.49,50.774206731158316,12,46.0,10000,Placed,1200000
STU-001241,2020-10-26,Student_1241,90,Non-binary,EE,PhD,4.0,9.73,51.163558027646204,3,41.0,5000,Placed,500000
STU-001242,2019-03-30,Student_1242,27,Non-binary,EE,PhD,4.0,6.09,70.044009630949,3,16.0,5000,Internship,800000
STU-001243,2020-08-08,Student_1243,25,Non-binary,MBA,M.Tech,7.0,9.89,43.23828593367206,13,2.0,10000,Internship,1200000
STU-001244,2022-11-30,Student_1244,24,Non-binary,MBA,MBA,5.0,7.53,96.81914574364066,11,45.0,5000,Internship,0
STU-001245,2020-09-07,Student_1245,26,Non-binary,EE,MBA,7.0,9.4,55.31777065766546,11,7.0,20000,Internship,800000
STU-001246,2022-11-24,Student_1246,21,Male,MBA,MBA,2.0,3.85,60.06076312166665,6,24.0,0,Placed,300000
STU-001247,2021-08-25,Student_1247,25,Female,MBA,MBA,8.0,3.52,76.23703335772493,2,18.0,10000,Internship,0
STU-001248,2022-03-26,Student_1248,20,Male,CS,B.Tech,6.0,3.72,70.79108148816792,8,46.0,20000,Internship,500000
STU-001249,2021-05-13,Student_1249,21,Male,ME,MBA,2.0,8.32,69.90452984120911,10,2.0,20000,Internship,800000
STU-001250,2022-08-25,Student_1250,23,Male,MBA,MBA,3.0,5.46,83.7179618951817,18,19.0,20000,Placed,0
STU-001251,2021-06-11,Student_1251,22,Female,EE,MBA,8.0,9.29,52.315428972088256,1,6.0,5000,Placed,800000
STU-001252,2021-01-03,Student_1252,26,Male,MBA,M.Tech,4.0,7.0,59.78486365798655,19,32.0,10000,Internship,1200000
STU-001253,2022-12-23,Student_1253,24,Female,ME,M.Tech,2.0,6.51,93.78510789323221,10,18.0,0,Placed,1200000
STU-001254,2021-07-26,Student_1254,23,Male,EE,MBA,7.0,5.34,52.43102151651884,10,34.0,0,Internship,1200000
STU-001255,2019-04-20,Student_1255,27,Male,MBA,B.Tech,7.0,7.3,77.50662095073567,2,38.0,5000,Not Placed,0
STU-001256,2020-05-20,Student_1256,18,Non-binary,EE,PhD,6.0,4.14,71.01043718762625,1,34.0,5000,Not Placed,300000
STU-001257,2020-10-05,Student_1257,21,Female,MBA,MBA,1.0,6.55,88.64862421429262,13,40.0,0,Placed,0
STU-001258,2022-02-22,Student_1258,18,Male,CS,M.Tech,7.0,4.12,87.24861009788523,2,35.0,0,Placed,500000
STU-001259,2022-02-21,Student_1259,24,Non-binary,EE,B.Tech,3.0,8.75,61.072076723016046,15,19.0,5000,Placed,500000
STU-001260,2022-05-31,Student_1260,25,Female,EE,M.Tech,5.0,5.91,64.49776685049352,0,4.0,0,Internship,800000
STU-001261,2020-10-12,Student_1261,19,Female,ME,M.Tech,7.0,3.07,53.88482818772078,18,44.0,20000,Not Placed,1200000
STU-001262,2019-09-27,Student_1262,20,Non-binary,Civil,MBA,1.0,4.94,69.21445209838821,7,29.0,0,Internship,500000
STU-001263,2019-12-30,Student_1263,24,Non-binary,Civil,M.Tech,4.0,5.6,71.96705574918586,1,16.0,10000,Not Placed,0
STU-001264,2020-12-12,Student_1264,20,Female,EE,M.Tech,3.0,7.65,84.01076018724078,8,0.0,5000,Not Placed,1200000
STU-001265,2019-06-09,Student_1265,28,Female,EE,PhD,7.0,4.75,49.35445785034008,9,47.0,20000,Not Placed,300000
STU-001266,2019-11-13,Student_1266,18,Female,MBA,B.Tech,5.0,2.49,65.33043578162258,19,2.0,0,Not Placed,300000
STU-001267,2022-02-19,Student_1267,21,Non-binary,Civil,MBA,2.0,5.51,55.25584998550332,5,37.0,10000,Not Placed,0
STU-001268,2020-10-15,Student_1268,18,Non-binary,EE,MBA,1.0,2.47,91.6097823254049,11,16.0,5000,Placed,0
STU-001269,2019-03-08,Student_1269,26,Non-binary,MBA,B.Tech,1.0,4.56,61.372804100565716,13,46.0,10000,Placed,0
STU-001270,2020-09-03,Student_1270,18,Non-binary,CS,B.Tech,4.0,6.62,84.0657005419039,7,11.0,10000,Internship,800000
STU-001271,2023-01-18,Student_1271,23,Female,CS,PhD,6.0,6.48,71.94745008951168,0,18.0,0,Internship,0
STU-001272,2021-05-25,Student_1272,28,Female,ME,B.Tech,6.0,3.54,56.645465491068634,19,22.0,0,Placed,800000
STU-001273,2021-01-12,Student_1273,18,Non-binary,CS,MBA,7.0,7.39,90.09039594521614,13,10.0,10000,Not Placed,500000
STU-001274,2019-01-12,Student_1274,20,Female,CS,M.Tech,2.0,2.21,71.0747612471329,3,35.0,10000,Placed,500000
STU-001275,2019-09-20,Student_1275,25,Non-binary,EE,B.Tech,6.0,3.17,96.52766991850817,11,41.0,10000,Placed,0
STU-001276,2023-02-01,Student_1276,27,Non-binary,MBA,B.Tech,3.0,3.52,67.25452452928866,18,46.0,20000,Placed,800000
STU-001277,2022-08-11,Student_1277,28,Female,EE,PhD,6.0,9.75,96.58175615326402,19,3.0,5000,Placed,0
STU-001278,2019-11-15,Student_1278,28,Male,Civil,M.Tech,5.0,6.29,70.85339987321125,9,27.0,20000,Not Placed,300000
STU-001279,2019-03-22,Student_1279,28,Male,Civil,B.Tech,3.0,4.71,59.074699529434795,6,47.0,0,Internship,500000
STU-001280,2022-02-22,Student_1280,19,Non-binary,Civil,B.Tech,7.0,7.11,52.16628016015757,6,27.0,10000,Not Placed,300000
STU-001281,2021-06-29,Student_1281,26,Female,EE,PhD,6.0,5.89,90.63221530079855,16,40.0,5000,Placed,500000
STU-001282,2021-03-02,Student_1282,20,Non-binary,CS,PhD,8.0,5.51,83.73161097646033,8,8.0,10000,Not Placed,0
STU-001283,2020-09-03,Student_1283,24,Non-binary,EE,MBA,3.0,5.11,49.916827449224314,6,43.0,20000,Placed,500000
STU-001284,2022-09-14,Student_1284,21,Female,EE,M.Tech,4.0,3.05,64.54662083580588,9,1.0,0,Not Placed,300000
STU-001285,2020-02-02,Student_1285,19,Male,Civil,B.Tech,4.0,5.45,45.162809395631314,16,30.0,10000,Placed,500000
STU-001286,2019-05-12,Student_1286,19,Female,ME,M.Tech,8.0,5.5,96.90376026561034,19,35.0,20000,Placed,0
STU-001287,2020-04-06,Student_1287,27,Female,MBA,B.Tech,1.0,4.1,88.57130068713101,0,27.0,20000,Placed,500000
STU-001288,2019-01-06,Student_1288,19,Male,ME,MBA,5.0,6.63,65.19407275975868,12,9.0,5000,Internship,300000
STU-001289,2023-01-11,Student_1289,27,Male,Civil,B.Tech,2.0,2.29,89.70716109427077,0,8.0,0,Internship,300000
STU-001290,2021-06-06,Student_1290,29,Non-binary,MBA,MBA,1.0,4.21,90.45208386393602,19,6.0,10000,Placed,300000
STU-001291,2019-05-15,Student_1291,22,Non-binary,MBA,M.Tech,4.0,8.43,79.69638445514317,8,25.0,10000,Placed,500000
STU-001292,2019-02-25,Student_1292,20,Non-binary,Civil,B.Tech,2.0,8.67,71.08132215152557,13,38.0,5000,Placed,800000
STU-001293,2021-09-15,Student_1293,20,Female,MBA,PhD,2.0,2.96,58.725523697994326,85,19.0,10000,Not Placed,0
STU-001294,2020-12-02,Student_1294,18,Female,Civil,B.Tech,2.0,9.57,57.41777965823154,3,43.0,0,Placed,0
STU-001295,2020-03-31,Student_1295,29,Non-binary,EE,MBA,6.0,3.9,90.5346527209382,1,4.0,10000,Internship,0
STU-001296,2021-03-02,Student_1296,21,Female,CS,MBA,5.0,7.13,80.37734354020444,15,13.0,10000,Not Placed,300000
STU-001297,2023-01-27,Student_1297,26,Non-binary,CS,M.Tech,4.0,7.55,58.14865466834472,10,42.0,20000,Placed,300000
STU-001298,2020-05-03,Student_1298,26,Non-binary,Civil,B.Tech,5.0,7.46,84.60636606648714,13,24.0,10000,Internship,1200000
STU-001299,2020-12-01,Student_1299,27,Female,CS,PhD,2.0,6.2,56.63757593859363,0,15.0,20000,Not Placed,1200000
STU-001300,2020-03-31,Student_1300,19,Female,ME,B.Tech,4.0,6.69,85.56216326757593,11,4.0,10000,Placed,1200000
STU-001301,2019-07-08,Student_1301,27,Female,CS,PhD,6.0,4.53,69.60616052042076,9,31.0,5000,Placed,300000
STU-001302,2022-05-06,Student_1302,29,Male,Civil,PhD,7.0,7.08,51.13477982433385,3,,20000,Internship,300000
STU-001303,2019-04-17,Student_1303,27,Female,EE,PhD,1.0,4.05,76.2506395957796,1,9.0,10000,Not Placed,800000
STU-001304,2022-06-01,Student_1304,22,Male,Civil,B.Tech,6.0,7.12,74.86787845475264,2,16.0,20000,Not Placed,300000
STU-001305,2020-10-07,Student_1305,26,Female,MBA,PhD,4.0,6.7,81.25938236970914,7,15.0,5000,Internship,300000
STU-001306,2021-02-27,Student_1306,25,Male,CS,M.Tech,8.0,4.8,82.86103308440819,12,45.0,10000,Not Placed,300000
STU-001307,2020-10-25,Student_1307,24,Male,ME,M.Tech,8.0,6.82,53.55044799355946,18,10.0,5000,Not Placed,800000
STU-001308,2022-11-15,Student_1308,20,Non-binary,EE,M.Tech,7.0,8.19,73.25207987254544,11,17.0,20000,Internship,800000
STU-001309,2020-05-17,Student_1309,22,Male,MBA,M.Tech,,8.59,90.28784130343067,2,38.0,10000,Not Placed,500000
STU-001310,2020-08-05,Student_1310,27,Female,EE,M.Tech,4.0,2.09,66.21949263584631,7,45.0,5000,Placed,1200000
STU-001311,2019-10-16,Student_1311,28,Female,EE,PhD,1.0,4.74,50.02940067628536,8,11.0,0,Not Placed,500000
STU-001312,2022-04-03,Student_1312,19,Female,ME,MBA,2.0,9.81,43.846655902761306,4,49.0,20000,Not Placed,800000
STU-001313,2021-12-08,Student_1313,29,Non-binary,CS,B.Tech,4.0,7.22,64.98749775222494,18,25.0,10000,Internship,800000
STU-001314,2021-10-19,Student_1314,28,Female,ME,B.Tech,5.0,5.67,54.628098741917235,18,40.0,0,Not Placed,300000
STU-001315,2020-12-22,Student_1315,19,Female,ME,B.Tech,7.0,5.16,99.67071001633897,11,8.0,10000,Internship,500000
STU-001316,2021-05-21,Student_1316,28,Female,EE,M.Tech,7.0,3.74,49.00352764677926,4,32.0,0,Not Placed,1200000
STU-001317,2020-05-31,Student_1317,18,Male,ME,MBA,3.0,5.98,99.95478286975342,16,6.0,0,Placed,800000
STU-001318,2022-09-09,Student_1318,21,Non-binary,EE,PhD,8.0,8.21,64.56062045744933,1,21.0,0,Placed,800000
STU-001319,2019-09-14,Student_1319,27,Male,MBA,B.Tech,8.0,9.9,62.18374391841249,4,40.0,10000,Internship,1200000
STU-001320,2020-09-28,Student_1320,28,Non-binary,EE,MBA,2.0,7.81,51.59417783518296,10,29.0,5000,Placed,500000
STU-001321,2021-09-16,Student_1321,25,Non-binary,Civil,MBA,2.0,4.83,87.46056323303378,16,16.0,20000,Placed,500000
STU-001322,2021-02-14,Student_1322,25,Female,CS,PhD,3.0,2.18,74.54465419556885,12,45.0,10000,Placed,500000
STU-001323,2020-03-04,Student_1323,24,Female,Civil,M.Tech,6.0,4.23,67.48980156514463,3,36.0,20000,Placed,0
STU-001324,2020-03-05,Student_1324,22,Female,Civil,B.Tech,5.0,8.6,84.99479309257315,18,18.0,10000,Not Placed,800000
STU-001325,2021-11-07,Student_1325,20,Female,CS,B.Tech,6.0,9.08,45.40045912726117,1,39.0,20000,Internship,800000
STU-001326,2021-07-02,Student_1326,18,Non-binary,ME,MBA,2.0,6.23,55.110136355679856,15,15.0,0,Placed,0
STU-001327,2022-05-27,Student_1327,27,Female,MBA,B.Tech,3.0,9.88,91.88100013980036,14,24.0,0,Placed,0
STU-001328,2021-01-13,Student_1328,23,Male,EE,PhD,6.0,4.96,48.27168546442274,0,42.0,0,Placed,300000
STU-001329,2023-01-27,Student_1329,21,Male,Civil,PhD,8.0,3.84,42.24318119790285,6,31.0,10000,Not Placed,800000
STU-001330,2021-01-09,Student_1330,22,Female,EE,PhD,2.0,9.55,95.52918214734328,10,43.0,0,Internship,500000
STU-001331,2019-10-11,Student_1331,28,Female,EE,M.Tech,4.0,3.6,44.863382974204775,7,21.0,5000,Not Placed,800000
STU-001332,2019-10-31,Student_1332,19,Male,CS,B.Tech,3.0,8.06,54.81285277148734,19,48.0,0,Internship,300000
STU-001333,2022-03-11,Student_1333,25,Male,MBA,PhD,8.0,5.64,61.377608250500565,13,19.0,10000,Not Placed,0
STU-001334,2021-12-26,Student_1334,27,Female,Civil,M.Tech,3.0,7.52,79.73001786774623,7,34.0,20000,Not Placed,1200000
STU-001335,2022-09-29,Student_1335,24,Non-binary,EE,B.Tech,1.0,4.96,79.882150944947,10,7.0,0,Internship,500000
STU-001336,2022-09-08,Student_1336,23,Female,MBA,B.Tech,3.0,2.86,99.31333596152318,17,40.0,5000,Placed,1200000
STU-001337,2022-10-30,Student_1337,22,Male,Civil,MBA,2.0,5.66,56.65453648382536,19,28.0,0,Not Placed,500000
STU-001338,2021-07-22,Student_1338,28,Female,MBA,B.Tech,4.0,6.26,45.132890348384095,4,37.0,10000,Placed,800000
